UniqueCount	AmbigCount
0	1
0	6
0	249
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	7
0	5
0	0
0	12
0	10
0	2
0	0
0	1
0	10
0	2
0	5
0	0
0	8
0	0
0	7
0	367
0	337
0	354
0	354
0	17
0	7
0	337
0	100
0	6
0	24
0	19
0	37
0	20
0	20
0	20
0	5
0	0
0	5
0	1
0	0
0	0
0	3
0	2
0	1
0	2
0	3
0	1
0	2
0	6
0	1
0	0
0	0
0	3
0	2
0	6
0	30
0	27
0	27
0	19
0	19
0	5
0	0
0	7
0	0
0	0
0	5
0	32
0	27
0	137
1	752
0	34044
61	0
0	3947
0	528
131	2300
0	2173
0	1
0	0
0	3
0	47
0	4
0	8
0	0
0	23
0	23
0	22
0	22
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
3	16
0	16
0	10
0	0
0	6
3	72
0	24
0	24
0	24
0	25
0	25
0	53
0	23
0	36
0	6
0	6
0	1
0	6
4	5
0	0
0	0
0	0
0	3003
0	0
0	0
0	21
0	0
132	42
0	0
0	2
3	11
0	6
0	16
0	13
0	16
0	13
0	16
0	15
0	16
0	13
0	16
0	13
0	7
0	0
0	1
0	1
0	1
0	269
0	696
1	688
0	4
0	324
1	20
1	10
0	9
0	3
0	6
0	0
0	13
0	13
0	12
0	0
0	3
0	1
0	0
0	1
0	0
3	28
0	28
1	28
0	20
0	118
0	99
8	118
0	757
0	0
17	873
0	873
0	6
0	20
0	101
0	61
2	31
0	77
0	90
0	43
0	2
0	10
0	13
0	8
0	2
0	8
0	7
0	0
146	4
1	13
0	13
0	12
0	14
0	8
0	12
0	12
0	3
0	11
0	12
0	10
0	9
0	7
0	7
0	7
0	3
0	1
1	1
0	2
0	3
5	0
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	19
0	30
0	23
0	18
0	0
0	0
0	0
0	491
0	459
0	469
0	180
0	173
0	319
0	105
15	2
0	0
0	0
0	0
0	0
0	0
0	0
0	97
0	97
0	97
0	89
0	100
0	93
0	94
0	40
0	77
0	72
0	48
0	35
0	35
0	34
0	23
0	10
0	7
0	2
0	8
2	1
0	5
0	0
0	4
0	3
0	4
0	4
0	3
0	4
0	0
0	0
0	59
0	52
0	35
0	44
0	3
0	9
0	16
0	1
1	22
0	15
1	3
0	3
0	2
0	0
0	80
1	70
1	8
0	73
0	57
0	130
0	210
0	210
0	159
0	102
0	210
0	14
0	208
0	166
0	184
0	88
0	137
0	209
0	177
0	142
0	176
0	209
0	56
0	45
0	44
0	142
0	47
0	91
0	81
0	43
0	82
0	116
0	33
0	69
0	100
0	82
0	69
0	81
0	78
0	81
0	21
0	21
0	52
0	71
