UniqueCount	AmbigCount
0	24
0	20
0	344
0	0
0	11
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	4
0	4
0	6
0	4
0	6
0	8
0	0
0	0
0	0
0	17
0	7
0	5
0	0
0	0
0	0
0	20
0	407
0	204
0	216
0	202
0	26
0	1
0	190
0	93
0	15
0	77
0	75
0	77
0	10
0	10
0	30
0	19
0	1
0	3
0	1
0	1
0	0
0	3
0	0
0	0
0	0
0	4
0	0
0	0
0	3
0	1
0	0
0	1
0	4
0	0
0	16
0	51
0	51
0	51
0	10
0	10
0	19
0	0
0	2
0	1
0	1
0	3
0	118
0	116
0	136
1	376
1	19934
41	160
0	2201
0	392
54	1377
0	1785
0	1
0	1
0	4
0	47
0	0
0	0
0	0
0	50
0	50
0	49
0	50
0	7
0	0
0	0
0	2
0	0
0	2
0	7
0	7
0	7
0	7
0	7
0	7
0	7
0	4
0	0
0	0
0	17
0	17
0	3
0	1
0	3
8	70
0	10
0	10
0	10
0	8
0	9
0	70
0	34
0	33
0	2
3	3
0	0
0	27
8	3
0	13
0	5
0	5
0	4134
0	0
0	2
0	28
0	6
306	98
0	0
0	0
9	26
0	11
0	76
0	66
0	76
0	66
0	73
0	74
0	72
0	64
0	74
0	72
0	56
0	3
0	21
1	8
0	13
0	420
0	1121
0	1085
0	6
0	544
0	38
2	25
0	16
1	13
0	10
0	2
0	21
0	21
0	21
0	3
0	3
0	3
0	1
0	3
0	4
0	60
0	59
0	58
0	51
0	268
0	216
1	268
0	1586
0	0
16	1140
0	1137
0	6
0	29
0	154
0	66
0	28
0	67
0	80
0	41
0	1
1	3
0	23
0	3
0	6
0	2
0	2
0	0
225	18
0	15
0	15
0	13
0	14
1	9
0	20
0	13
0	1
0	14
0	14
0	12
0	13
0	12
0	11
0	12
0	6
0	3
0	7
0	1
0	0
1	0
1	1
1	0
4	0
0	10
0	3
0	1
0	1
0	1
0	2
0	0
0	0
0	39
2	41
0	25
1	31
0	1
0	1
0	0
0	998
0	943
0	954
0	360
0	339
0	662
0	232
23	9
0	0
0	0
0	2
0	2
0	1
5	2
0	208
0	208
0	209
0	192
0	213
0	192
0	205
0	104
0	169
0	154
0	102
0	51
0	57
0	60
1	40
0	11
0	12
0	16
0	23
0	3
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	2
0	0
0	0
1	74
0	72
0	51
0	64
0	4
0	9
0	27
0	5
0	25
0	17
1	6
0	6
0	6
0	0
0	152
0	142
1	12
0	143
8	117
0	149
0	226
0	226
0	173
0	116
0	226
0	22
0	229
0	180
0	195
0	112
0	154
0	226
0	186
0	155
0	200
0	226
0	68
0	54
0	52
0	150
0	54
0	98
0	100
0	46
0	85
0	141
0	43
0	73
0	108
0	83
0	73
0	80
0	78
0	80
0	25
0	25
0	63
0	90
0	95
0	92
0	63
0	45
0	27
0	16
0	17
0	16
0	12
0	11
0	4
0	0
0	0
0	27
0	51
0	33
2	6
0	65
2	65
0	49
0	17
0	19
0	11
0	9
0	17
0	0
0	0
0	4
0	6
0	6
0	6
0	0
0	0
0	0
0	4
0	4
0	1008
13	999
0	1002
0	1004
6	146
0	12
0	113
0	31
0	101
1	29
0	117
0	140
0	50
0	29
0	136
0	51
0	49
0	117
0	23
0	33
0	15
0	94
0	90
0	67
0	53
0	34
0	23
0	17
0	18
2	21
0	4
0	7
0	18
0	17
0	2
0	517
0	277
1	510
2	171
0	478
0	171
0	212
0	29
0	10
0	10
0	11
0	10
0	9
1	0
0	3
0	19
0	0
0	19
0	19
0	120
0	79
1	142
0	12
0	266
0	99
0	11
0	468
1	428
0	205
0	169
0	159
0	557
0	555
0	543
0	543
0	58
0	208
0	120
0	0
0	0
0	0
8	429
0	405
0	162
4	42
1	14
0	0
11	2
8	4
0	29
0	30
0	28
0	30
0	30
0	30
0	30
0	2
0	2
0	25
0	1
0	20
0	2
0	0
0	1
0	30
0	7
0	1
0	29
0	28
0	1
0	1
0	30
0	4
0	3
0	1
0	3
0	14
0	8
0	22
0	14
21	57
0	0
0	0
16	4
0	1
0	0
0	0
0	4
0	0
0	0
0	0
0	1193
0	1161
0	1106
0	1193
0	1150
0	965
0	965
0	965
0	574
0	0
0	67
0	68
0	57
0	25
1	32
0	1288
0	5075
0	0
0	1119
0	39
0	1053
0	1119
0	1076
0	1119
0	1108
0	1090
0	1109
0	1077
0	33
0	47
0	49
0	18
0	88
0	33
0	50
0	278
0	76
0	183
0	138
0	30
4	30
0	1123
0	1282
0	87
1	1282
0	5069
0	60
0	17
0	39
0	313
0	313
0	311
0	306
0	30
0	228
1	42
0	41
0	219
0	217
0	40
0	207
0	195
0	17
1	17
0	1
0	0
0	768
1	640
0	747
0	238
0	551
0	334
0	398
0	230
0	17
0	28
0	0
0	2
0	2
0	4
0	0
0	4
0	4
0	4
0	3
2	0
0	0
0	78
0	3
0	3
0	1
0	86
0	77
0	1
0	28
0	23
0	6
0	14
0	6
0	6
0	8
0	13
1	8
0	1
0	14
0	14
0	6
0	0
0	15
0	3
0	2
0	17
0	14
0	5
0	4
0	11
0	0
0	0
0	128
0	48
0	13
0	17
0	17
0	16
0	104
0	33
0	104
0	39
0	42
0	39
0	41
0	39
0	65
0	53
0	39
0	37
0	35
0	53
0	22
0	85
0	46
0	83
0	37
0	33
0	10
0	0
0	0
0	21
0	22
0	35
0	33
0	25
4	52
0	33
0	41
0	42
0	43
0	37
0	41
0	37
0	1
0	0
0	0
65	29
0	0
0	2
0	13
0	62
0	56
0	62
0	8
6	20
0	6
0	44
0	47
1	47
0	34
0	39
0	0
0	30
0	30
0	5
