UniqueCount	AmbigCount
0	25
0	26
0	342
0	0
0	2
0	2
0	0
0	8
0	8
0	0
0	0
0	0
0	43
0	2
0	3
0	2
0	0
0	18
0	11
0	0
0	0
0	0
0	26
0	1
2	9
0	7
0	0
0	0
0	26
0	476
0	614
0	646
0	612
0	62
0	3
0	603
0	602
0	27
0	48
0	10
0	27
0	15
0	22
0	22
0	17
0	5
0	2
0	1
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	3
0	0
0	33
0	55
0	32
0	31
0	10
0	17
0	17
0	0
0	10
0	2
0	1
0	2
0	51
0	14
0	113
1	191
0	3184
2	31
0	335
0	397
1	393
0	592
0	0
0	0
0	0
0	113
0	6
0	0
0	0
0	304
0	304
0	299
0	299
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
3	34
0	34
0	0
0	4
0	23
2	64
0	25
0	24
0	27
0	19
0	21
0	68
0	57
0	34
0	27
0	23
0	0
0	32
2	5
0	33
0	0
0	0
0	4264
0	0
1	0
0	2
0	3
0	2
0	1
0	0
8	4
0	4
0	31
0	26
0	31
0	28
0	28
0	28
0	27
0	24
0	27
0	28
0	25
0	3
0	14
0	2
0	4
0	377
1	974
0	951
0	6
0	368
0	51
0	12
0	7
0	6
0	3
0	0
1	14
0	13
0	13
0	1
0	2
0	0
0	0
0	0
0	0
2	21
0	21
0	19
0	16
1	270
0	256
20	270
0	2225
0	0
10	1108
0	1108
0	16
0	43
0	140
0	80
0	31
1	62
0	139
2	114
0	3
0	17
0	11
0	17
1	0
0	15
0	15
0	0
134	1
0	10
0	9
0	9
0	9
2	5
0	10
0	9
0	0
0	10
0	9
0	9
0	9
0	8
0	8
0	6
0	3
0	1
0	1
0	0
1	1
2	0
5	1
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	12
1	17
1	13
0	15
0	0
0	0
0	0
0	484
0	451
0	481
3	193
0	150
0	306
0	99
22	2
0	1
0	1
0	2
0	0
0	1
0	0
0	140
0	140
0	141
0	125
0	135
0	134
0	136
0	72
0	122
0	117
0	88
0	42
0	39
0	38
0	39
0	16
0	26
0	18
0	16
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	39
0	33
0	38
0	3
0	7
0	12
0	5
0	9
0	5
0	3
0	3
0	0
0	0
1	110
0	71
0	32
0	74
0	82
0	149
0	350
0	350
0	212
0	220
0	349
0	31
0	341
0	214
0	226
0	110
0	183
0	350
0	266
0	230
0	332
0	350
0	71
0	57
0	53
0	286
0	50
0	125
0	126
0	86
0	99
0	234
0	16
0	52
0	205
0	191
0	135
0	201
0	200
0	201
0	60
0	53
0	95
0	164
0	166
2	140
0	162
0	156
0	98
0	94
0	96
0	96
0	72
0	56
0	25
0	0
0	0
0	13
1	34
0	25
0	0
0	24
0	23
0	15
0	8
0	12
0	6
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	333
25	330
0	331
0	330
0	48
0	12
0	51
0	34
0	74
0	28
0	90
0	101
0	28
0	33
0	92
0	29
0	34
0	91
0	30
0	18
0	15
0	51
0	66
0	44
0	39
0	17
0	24
0	14
0	15
2	16
0	4
0	4
0	15
0	15
0	0
0	707
1	290
1	596
4	382
0	595
1	280
0	8
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	33
0	64
1	75
0	7
0	167
0	57
0	8
0	256
0	210
0	94
0	100
0	91
0	373
0	371
0	341
0	341
0	18
0	120
0	108
0	0
0	0
0	0
13	510
0	354
0	346
4	84
1	6
0	0
12	1
15	11
0	18
0	18
0	16
0	18
0	18
0	18
0	17
0	2
0	2
0	17
0	1
0	15
0	0
0	0
0	1
0	18
0	12
0	1
0	17
0	17
0	1
0	1
0	17
0	3
0	2
0	3
0	5
0	4
0	4
0	5
0	4
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	405
0	399
0	358
0	392
0	394
0	360
0	363
0	360
0	140
0	4
0	81
0	130
0	130
0	42
0	70
0	842
0	1569
0	0
0	392
0	63
0	326
0	387
0	382
0	396
0	389
0	389
0	393
0	387
0	41
0	54
0	38
0	24
0	86
0	27
0	31
0	152
0	115
0	97
0	19
0	50
6	50
0	436
0	841
0	8
0	837
0	1564
0	82
0	33
0	77
0	94
0	92
0	88
0	84
0	18
0	56
0	32
0	27
0	49
0	45
0	30
0	41
0	37
0	18
0	17
0	6
0	0
0	829
2	776
0	856
0	412
0	658
0	402
0	448
0	199
0	46
0	90
0	0
0	0
0	0
0	0
0	0
0	8
0	6
0	1
0	5
0	6
0	0
0	13
0	0
0	0
0	0
0	37
0	13
0	0
0	14
0	1
0	8
0	4
0	4
0	4
0	4
0	4
0	4
0	3
0	4
0	4
0	4
0	0
0	4
0	0
0	0
0	15
0	3
0	1
0	1
0	1
0	0
0	0
0	83
0	22
0	6
1	7
0	7
0	2
0	75
1	15
0	75
0	17
0	18
0	17
0	18
0	17
0	24
0	24
0	17
0	16
0	16
0	23
0	6
0	69
0	19
0	65
0	50
0	27
0	14
0	0
0	0
0	12
0	12
0	21
0	20
0	16
0	64
0	12
0	19
0	53
0	71
0	17
0	15
0	20
0	0
0	0
0	0
30	16
0	0
0	0
0	9
0	31
0	20
0	31
0	8
0	34
1	27
0	11
0	12
0	12
0	7
0	10
0	0
0	13
0	13
0	0
0	260
0	163
0	297
0	218
0	25
0	292
0	192
2	290
0	143
0	26
0	26
0	24
0	20
7	13
0	9
0	11
0	12
0	1
0	4
0	4
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	67
0	57
0	41
0	20
0	18
0	10
0	1
0	9
0	28
0	24
2	5
0	2
0	0
3	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	45
0	56
0	45
0	57
0	55
0	39
0	57
0	45
0	43
0	36
0	41
0	47
0	33
0	13
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	5
0	0
6	4
0	2
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	3
0	25
0	22
0	26
0	22
0	1
0	17
0	9
0	4
0	0
0	12
0	2
0	0
12	62
0	58
0	58
0	14
0	5
0	8
0	35
0	0
1	23
0	23
0	1
0	23
0	2
0	2
0	0
0	0
0	0
21	69
0	65
6	153
0	153
0	85
0	104
0	63
0	43
0	41
0	103
0	61
0	16
0	27
0	24
0	25
0	24
0	24
0	20
0	20
0	21
0	18
0	23
0	16
0	0
0	21
0	13
0	0
0	0
0	0
0	67
0	67
0	53
0	67
0	67
0	0
0	0
0	0
0	0
0	0
0	5
0	2
0	2
1	1
0	0
0	1
120	155
0	142
0	64
0	7
0	0
2	105
0	2
0	12
0	11
0	7
0	19
0	77
0	4
0	37
0	15
3	37
0	5
0	45
0	45
0	45
0	48
0	45
0	45
0	45
0	45
0	17
0	5
0	12
3	67
0	68
1	67
0	1
0	7
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	86
0	2
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	11
0	0
0	0
0	0
0	17
0	20
0	61
0	62
0	62
0	59
0	6
0	3
0	6
0	32
0	13
0	5
0	30
0	0
0	28
0	3
2	2
0	30
0	30
0	11
0	12
0	24
0	5
0	30
0	1
0	4
0	27
0	26
0	0
0	16
1	38
0	1
0	19
0	14
0	29
0	3
0	12589
70	14683
0	14666
0	14642
0	14007
0	13780
0	12598
0	12589
0	0
0	13
0	0
0	14
0	4
0	11
0	0
0	0
0	0
0	0
6	232
0	0
3	211
1	148
0	11
0	11
0	0
4	0
0	381
0	373
0	373
1	373
0	375
0	375
0	381
0	381
0	339
0	62
2	0
0	3
0	3
0	1
12	10
0	2
0	3
2	91
0	91
0	10
0	10
0	31
0	3
0	4
0	8
0	8
0	6
0	3
0	4
0	0
0	3
0	4
0	4
0	0
0	0
0	8
0	1
0	17
0	2
0	3
0	2
0	3
0	2
0	2
0	0
0	3
0	1
0	0
0	1
0	0
0	0
0	3
0	2
0	1
0	1
0	0
1	30
0	30
0	30
0	30
0	30
0	30
0	21
0	24
0	25
0	25
0	26
0	21
0	0
148	298
0	148
0	85
0	71
0	73
0	0
1	428
0	0
0	0
0	0
0	0
0	10
0	10
0	40
0	6
0	29
0	28
0	21
0	23
0	67
0	82
0	54
0	33
0	52
0	32
78	3
0	3
0	31
0	6
0	30
0	15
0	23
0	24
0	23
0	6
0	155
0	143
0	361
0	345
0	68
0	167
0	153
0	64
0	127
0	71
0	59
0	14
0	0
0	3
0	0
0	0
0	0
2	273
0	213
0	211
0	259
0	229
0	211
0	254
0	249
0	22
0	1
0	1
0	3
0	1
0	43
0	28
0	13
0	3005
0	0
8	280
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	241
1	246
0	160
0	0
0	22
0	65
0	63
0	65
0	59
0	1
0	1
0	4
0	12
0	0
0	0
0	0
0	0
0	23
0	1
0	0
0	0
0	0
0	2034
0	659
2	2076
0	2078
0	1815
0	757
0	2071
0	2038
0	733
1	1685
0	53
0	19
27	99
0	89
0	68
0	51
0	2
0	3909
0	6
0	0
0	0
0	7
0	0
0	0
0	4
0	4
0	2
0	1
0	774
5	128
0	73
0	0
0	100
0	60
0	127
0	7
0	2
0	9
0	6
0	6
0	6
0	12
0	65
0	5
0	10
0	17
0	9
0	0
0	0
0	0
0	0
0	15194
0	14955
0	0
0	1118
0	0
1	4373
0	12952
0	11908
0	6549
0	965
0	967
1	184
0	0
1	3
2	0
0	0
4	1552
0	9
0	0
0	0
0	0
0	47
0	0
0	0
0	0
0	22
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
12	22
0	4
0	7
0	3
0	1
0	1
0	2
1	0
0	3
0	3
0	0
3	49
0	30
0	23
1	26
0	15
0	26
0	26
0	0
0	0
9	106
0	8167
1	53
0	76
0	42
0	1
0	19
0	7
0	7
0	7
0	0
0	1
0	1
0	0
0	1
0	0
0	7
1	7
0	804
0	184
2	629
1	804
0	80
0	142
0	5
0	0
1	50
0	48
0	47
0	46
0	0
1	148
2	422
0	422
0	421
0	41
0	1
1	100
0	145
0	138
0	38
0	23
1	7
0	0
0	0
0	3
0	45
2	44
6	509
2	55
2	469
0	69
0	75
0	115
0	96
0	66
0	79
0	15
0	5
0	133
0	0
0	280
0	357
0	363
0	255
0	358
0	355
0	354
1	3
0	19
0	50
0	50
0	46
0	5
0	0
0	77
0	0
0	1478
0	116
1	1221
3	2862
0	1059
1	1317
1	1023
0	299
0	1160
0	520
1	0
0	50
0	32
0	75
0	40
0	19
0	77
0	11
0	80
0	51
0	44
0	0
38	262
1	176
1	202
0	0
0	1
34	22
0	22
0	1
0	8
5	44
0	0
0	5
0	31
0	3
1	25
0	14
0	4
0	0
0	3
0	0
0	3
0	3
0	3
0	0
0	2
1	2980
0	1783
0	2798
0	2790
0	2177
0	2236
0	2697
0	1064
1	1867
0	1994
0	2162
0	2186
0	2235
0	1166
0	1811
0	1726
0	1182
0	1228
0	733
0	1122
0	960
0	960
0	481
0	231
0	308
0	417
0	160
0	1
0	1
0	1
0	3
0	0
0	2236
0	346
0	244
0	1
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	92
29	382
0	111
1	118
0	253
0	151
0	403
0	414
0	137
0	19
1	45
0	38
0	34
0	12
0	35
0	41
0	52
0	0
0	2
0	2
0	172
355	199
0	48
0	59
0	49
0	27
0	11
0	0
0	0
0	35
0	0
0	0
0	0
0	2969
25	69
0	51
0	34
0	19
0	137
0	0
0	0
1	0
0	0
0	36
33	20
0	17
0	11
0	6
0	2
0	34
0	31
0	50
0	34
0	48
0	32
0	34
0	19
0	13
2	42
1	28
0	35
1	115
0	115
0	110
0	110
0	112
0	76
3	78
0	71
2	46
7	40
0	52
0	55
0	52
0	14
0	57
0	57
0	49
0	54
0	54
0	44
0	45
0	47
0	30
0	26
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	10
0	36
0	36
0	19
0	25
0	2
2	0
1	7
0	7
0	0
0	22
0	27
0	37
0	26
0	15
0	15
1	15
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
22376	1838
9509	1427
1	150
0	150
1	132
0	136
2	62
0	72
0	104
124	219
0	67
0	48
0	32
0	29
1	406
0	13
0	414
0	19
1	40
0	45
0	0
0	24
7	36
0	32
0	24
0	6
0	19
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	654
0	0
0	0
0	16
0	16
0	0
0	0
0	1658
0	0
0	428
0	428
1	17
0	11
0	275
0	115
0	52
0	6
0	66
0	2
0	18
0	18
0	18
0	5
0	0
0	0
58	67
0	34
0	57
0	26
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	12934
0	2
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	10455
0	0
0	0
0	0
0	0
0	8524
0	0
0	0
0	0
0	0
0	10316
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	25
0	9
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	4
0	5
0	3683
0	3680
0	6
0	3
0	2
0	3678
0	3678
0	2
0	1
0	3
0	1
0	2
0	0
0	22
0	27
0	22
0	22
2	22
0	11
0	22
0	22
0	0
0	0
0	0
0	147
0	7
0	0
0	69
0	68
0	15
0	68
0	79
0	69
0	0
0	0
0	51
0	0
0	9
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	14
0	0
0	27
70	106
0	106
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	24
0	13
0	21
0	10
0	19
0	13
0	16
0	17
0	13
0	12
0	85
0	135
0	146
0	147
0	97
0	61
0	14
0	2
0	30
0	15
0	0
0	0
154	13
0	0
0	1824
0	28
0	0
37	167
0	71
0	29
0	99
0	53
2	16
0	4
0	0
3	89
0	89
0	18
0	18
0	0
1	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	1
0	5
0	51
0	5
0	5
0	51
0	3
0	3
0	6
0	23
0	41
0	18
0	20
0	2322
3	1647
2	3743
37	15
180	37
0	31
0	37
0	14
0	3
0	1436
0	13
0	14
0	47
0	35
0	47
0	12
0	2
0	6
0	1
0	4
0	4
0	6
0	6
0	0
0	18
0	15
0	3
0	1
0	0
0	0
0	20
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	13
0	3
0	3
0	1
0	0
2	19
0	19
105	118
0	35
0	20
0	52
0	0
0	0
0	0
0	30
26	30
0	16
0	6
0	4
0	4
0	0
0	0
0	0
14	3
0	3
0	169
49	90
0	64
0	64
3	23
0	30
0	209
0	199
1	193
0	168
0	142
1	170
0	194
1	119
0	84
0	9847
0	1
0	2
0	1
0	2
0	0
0	0
0	97
0	56
0	86
1	10
0	89
0	74
0	52
0	96
0	86
0	98
0	66
0	6
0	3
0	43
0	8
0	13
0	15
0	1
0	1
0	139861
8	28
0	118
5983	2166592
0	0
0	0
0	0
0	0
10	903
0	629
0	490
15	153
0	142
19	60
38	162
0	0
0	10
0	15
0	15
3	27
0	18
0	22
0	18
0	4
0	0
0	32
0	0
0	0
0	5491
0	6
0	38
1	17
0	1
0	32
0	6
4	22
0	15
0	10
0	5
0	1
0	6
0	6
0	3
0	1
0	1
0	3
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2166605
0	0
0	0
0	2166605
0	0
0	0
0	125
0	118
0	118
0	0
0	0
0	66
0	58
0	69
0	16
0	22
0	15
0	0
0	154
0	144
0	155
1	61
0	45
0	23
0	30
0	23
0	64
0	12
0	22
0	45
0	3
0	11
0	38
2	454
0	76
0	76
0	355
0	374
0	300
0	301
0	105
3	57
0	14
0	31
1	33
0	0
0	0
0	0
1	5
0	0
0	5
18	5
0	0
0	14
0	7
0	0
0	0
0	0
0	2
0	0
63	1681
0	8
0	1674
0	53
0	53
0	7
0	38
0	35
0	31
0	1
0	3
0	5
0	0
0	15
0	15
0	0
0	2
0	2
0	2
0	8
0	0
0	0
0	0
0	21
0	1107
0	0
0	0
0	0
0	0
0	2
2	166
0	145
1	131
1	148
0	143
4	43
1	53
0	0
0	18
12	30
0	10
0	26
0	10
295	1454
0	53
0	285
0	22
0	15
0	12
0	109
0	18
0	40
0	7
0	171
1	321
0	769
0	30
0	32
1	671
0	8
0	0
1	578
0	82
6	557
0	539
0	49
0	54
0	44
0	56
0	27
0	3
0	144
0	64
0	50
0	45
177	1179
1	375
0	245
0	58
0	246
0	246
0	6
0	151
0	0
2	532
0	488
0	231
0	311
1	122
0	0
0	29
0	29
0	11
0	13
0	27
1	7
0	1939
0	2498
2	2535
1	2505
0	2568
0	1304
0	1123
0	917
6	495
0	243
0	12
0	0
1	611
0	877
0	1504
0	93
1	1005
0	1055
0	977
0	1330
0	35
0	1007
0	176
0	1408
0	987
0	65
4	9351
0	37
0	80
0	63
0	83
0	30
0	84
0	83
0	37
0	83
0	20
0	83
0	78
0	83
5	0
0	30
0	29
0	3
0	0
0	24
0	19
0	6
0	7
0	0
0	0
23	17
0	12
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	1
0	0
0	14
0	0
0	0
0	0
0	0
