UniqueCount	AmbigCount
3	71
0	0
13	731
0	0
0	6
0	3
0	0
0	0
0	0
0	0
0	0
0	0
72	111
0	0
0	0
0	3
0	2
0	58
1	0
0	47
1	2
0	0
6	4
1	4
1	39
0	0
0	0
0	0
0	0
31	932
3	79
0	125
3	72
148	107
0	0
0	48
0	13
0	27
0	35
0	16
42	77
0	3
0	3
2	1
0	0
0	3
0	4
4	3
0	2
1	0
0	33
0	2
0	9
0	15
0	0
0	0
0	2
0	3
0	0
0	1
0	0
0	0
8	83
0	47
5	43
1	7
0	7
0	2
0	2
0	0
0	0
0	0
0	1
2	6
0	4
2	10
0	0
19	2337
157	22263
70	129659
0	0
9	948
2	0
5007	33515
20	4097
0	0
0	0
0	0
73	381
0	3
0	0
1	0
0	9
1	9
0	2
2	2
1	1
0	0
1	0
0	0
0	0
0	0
0	0
0	1
5	1
0	0
0	0
0	0
0	0
1	2
1	0
5	2
11	0
0	0
4	0
0	0
0	6
301	86
1	14
3	16
0	15
0	5
0	5
10	116
0	47
1	11
0	4
0	6
3	0
0	13
31	12
3	17
0	0
0	17
0	1
0	0
3	0
19	1
2	1
376	92
0	67
0	19
132	143
2	55
0	934
0	749
8	927
0	785
8	892
0	876
2	852
0	716
2	870
26	829
12	346
1	1
0	114
5	11
3	23
0	945
550	2854
34	2483
0	0
0	801
5	8
68	127
4	118
7	14
5	31
3	2
15	109
10	109
3	98
0	0
0	17
0	4
0	4
0	4
93	2
84	620
146	466
31	432
22	172
1	675
3	256
554	683
0	0
0	0
586	6234
1	6224
0	0
0	72
0	159
0	66
0	1
5	34
0	132
25	1923
1	50
3	44
0	2
0	44
0	0
2	15
0	25
0	0
1595	45
5	369
0	340
0	395
9	435
91	302
1	365
3	359
0	38
3	203
0	134
6	88
0	93
2	32
1	7
1	7
0	16
0	7
0	6
0	1
6	0
0	0
0	0
0	0
35	0
3	0
0	0
0	7
0	7
2	2
0	0
0	1
0	0
13	97
95	170
0	59
9	83
0	0
0	0
0	0
201	4396
5	3037
3	3809
32	1723
8	1320
2	621
0	489
1316	23
0	4
0	3
5	3
0	0
0	0
2	0
21	1998
0	2024
59	2110
7	1254
71	1237
8	1008
4	952
0	95
0	815
5	670
0	65
0	123
3	190
1	176
12	191
0	3
11	23
1	68
1	153
17	9
0	0
0	0
0	12
0	5
2	14
0	12
0	0
0	12
0	0
2	2
14	681
16	616
2	427
0	393
1	3
0	32
1	57
0	3
9	95
0	35
8	8
0	14
0	0
0	0
314	714
46	159
31	59
23	441
16	311
0	532
0	1008
0	1010
0	759
0	412
0	1123
2	154
0	874
0	767
10	586
8	253
2	643
0	998
3	759
0	657
0	800
0	878
0	192
0	66
0	45
1	666
0	97
0	150
0	169
0	69
1	103
0	251
0	6
1	27
3	291
9	135
2	113
0	198
0	152
1	151
0	0
0	0
0	55
3	318
2	182
36	133
7	141
0	66
0	61
0	45
1	22
0	33
0	4
1	0
0	0
0	0
2	0
