UniqueCount	AmbigCount
0	22
0	0
0	155
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
18	26
0	1
0	0
0	1
0	0
0	21
0	0
2	32
0	0
0	0
37	0
0	0
1	33
0	0
0	0
0	0
0	0
8	164
1	21
0	51
1	35
49	44
0	0
0	16
0	1
0	7
1	13
0	7
3	26
0	0
0	1
1	0
0	0
0	3
0	1
1	5
0	0
5	0
0	9
0	8
0	6
0	5
3	1
0	0
0	8
1	7
0	0
0	0
0	0
0	0
1	44
0	13
0	10
0	3
0	2
0	0
0	1
0	0
0	0
0	1
0	1
5	3
0	1
1	2
0	2
3	930
33	9407
20	29359
0	0
2	288
0	0
2512	13182
3	555
0	0
0	0
0	0
42	191
0	0
0	0
0	0
0	7
0	8
0	7
0	7
0	4
0	0
4	0
0	0
0	0
0	0
0	4
0	5
0	5
0	5
0	5
0	2
0	5
3	3
0	0
2	0
6	3
0	3
0	0
0	1
0	0
62	18
0	2
0	3
0	4
0	1
0	1
1	24
0	10
0	0
0	2
2	0
0	0
0	2
11	1
4	5
0	0
0	4
0	0
0	0
0	0
7	0
0	0
102	14
0	12
0	2
22	18
0	14
0	116
0	90
1	115
0	103
0	112
0	109
0	103
0	89
0	107
2	102
2	44
0	0
0	15
0	2
0	4
1	305
128	894
11	752
0	0
0	317
2	5
12	25
1	25
0	3
1	10
1	0
1	37
1	42
3	39
0	0
1	10
0	1
0	0
0	1
11	0
26	162
17	141
12	105
3	69
2	186
1	65
154	186
0	0
0	0
175	2286
0	2286
0	1
0	22
0	81
0	26
0	3
3	17
0	38
10	567
0	21
2	12
1	1
0	12
0	0
0	6
0	5
0	0
550	5
1	62
0	58
0	75
0	73
24	55
3	62
0	64
0	6
0	35
1	22
0	21
1	24
0	11
1	6
0	1
0	3
0	3
1	1
1	0
4	0
0	0
0	0
0	0
3	3
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	17
22	34
0	17
1	14
0	0
0	0
0	0
33	752
0	573
1	679
4	294
1	224
0	130
0	116
262	1
0	0
0	0
1	0
0	0
0	0
0	0
3	352
0	358
4	379
2	197
12	201
0	177
3	153
1	19
0	129
6	105
0	25
0	30
1	29
0	24
3	32
0	0
0	1
0	4
2	24
3	0
0	0
0	0
0	4
0	4
1	4
0	4
0	0
0	4
0	0
0	2
6	170
12	150
2	94
0	84
0	0
0	9
1	15
0	2
3	37
0	17
4	3
0	4
0	0
0	0
67	155
16	34
0	8
7	98
4	62
0	134
0	233
0	232
0	188
0	93
0	252
0	48
0	211
0	189
7	147
0	59
0	148
0	225
0	183
0	150
0	176
0	188
0	61
0	22
0	10
1	129
0	28
0	31
0	39
0	9
0	26
0	43
0	1
0	7
0	56
2	31
0	27
0	34
0	28
1	29
0	0
0	0
0	12
0	59
0	46
8	37
0	24
0	12
0	10
0	5
1	7
0	4
0	0
0	2
0	3
0	0
2	0
0	32
147	41
1	8
9	0
7	478
14	479
0	343
0	29
0	60
4	23
1	11
2	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	633
120	619
9	617
44	613
12	21
1	9
1	0
6	88
4	100
2	74
9	139
2	206
1	123
0	80
1	174
0	165
0	49
1	94
0	10
1	11
0	6
3	22
0	60
3	5
5	10
0	0
1	2
3	25
1	94
6	99
0	3
0	2
0	91
0	84
0	22
105	369
1	180
8	219
4	3
5	189
0	22
0	1
25	12
0	1
0	1
0	1
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	20
2	115
31	136
0	3
3	17
0	0
0	1
10	134
47	125
0	15
17	89
7	56
30	468
0	453
0	452
0	452
0	0
0	43
0	19
0	0
0	0
2	0
321	744
2	658
0	86
61	22
5	3
0	0
404	6
72	0
1	68
0	70
0	59
0	73
0	59
1	69
0	63
1	8
0	6
3	67
0	1
0	51
0	8
0	0
0	4
0	70
0	42
0	1
0	58
0	46
0	2
0	0
0	51
0	2
1	1
0	1
0	4
0	12
0	11
0	5
0	7
0	7
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
40	221
1	197
0	170
0	187
0	185
0	168
0	168
0	168
0	25
1	0
0	53
0	466
1	473
4	145
4	72
1	0
0	0
0	1
0	84
0	24
0	65
0	73
0	47
0	90
0	74
0	88
0	90
0	68
1	0
0	5
2	4
0	0
2	4
0	0
0	0
0	3
1	5
3	15
0	1
0	0
0	1
43	73
0	2
2	2
0	0
0	0
0	61
2	12
1	65
7	529
0	493
0	423
1	242
0	0
1	82
1	27
0	15
1	52
0	13
1	11
0	32
1	75
1	76
1	77
0	44
0	0
11	1707
1	1421
29	1798
3	153
0	517
3	162
3	320
1	131
0	3
1	16
0	0
0	0
0	0
0	0
0	0
4	32
1	25
0	2
0	3
1	8
1	0
1	3
0	0
0	0
0	0
4	3
0	3
0	0
3	1
0	1
0	0
0	11
0	8
0	7
0	8
0	9
1	9
0	3
0	5
1	5
0	8
0	0
0	9
0	2
0	0
6	7
0	2
0	5
0	2
0	5
0	0
0	0
28	196
0	20
5	1
0	4
0	4
0	2
0	178
0	6
0	146
0	16
0	24
0	18
0	26
0	18
0	16
0	26
0	21
0	16
0	10
0	4
0	1
0	147
0	13
0	82
2	108
0	0
3	1
14	0
1	0
2	38
1	38
4	55
1	98
1	32
25	26
1	54
6	101
0	69
1	69
3	66
1	16
1	40
0	0
1	0
0	0
338	13
0	0
0	0
2	2
3	22
1	15
1	22
0	0
12	0
1	0
9	6
0	7
6	0
1	0
0	0
0	0
3	0
0	0
3	0
2	493
0	44
18	643
0	138
0	5
2	435
0	107
15	269
0	73
25	308
11	342
0	263
3	38
4	6
0	2
0	2
0	1
0	0
0	5
0	5
0	5
0	5
0	4
0	1
0	1
0	0
0	0
2	113
0	92
1	47
0	2
0	3
1	0
0	0
0	2
0	31
3	5
4	0
0	5
0	0
43	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	35
0	252
0	250
0	272
0	262
0	73
0	277
0	50
0	20
0	9
0	7
0	239
0	4
1	227
0	5
0	6
0	1
0	1
0	0
3	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
5	3
0	0
0	1
2	2
0	62
0	7
0	78
0	55
28	78
0	49
0	0
0	46
0	7
0	0
0	0
0	0
1	0
0	0
64	219
0	219
0	212
0	21
0	7
0	16
6	145
0	0
4	49
13	60
0	3
0	52
0	1
0	2
0	1
0	0
1	0
60	188
0	187
12	114
21	114
3	2
3	51
0	21
0	6
0	1
0	48
0	39
0	2
0	72
0	64
0	29
0	62
0	62
0	19
0	19
0	25
0	27
0	66
0	17
0	0
0	25
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
2	0
0	0
370	28
0	24
1	4
0	0
1	0
147	173
0	2
0	20
0	18
0	7
0	14
0	128
1	6
0	47
0	3
5	60
0	4
0	71
0	77
0	72
0	61
0	69
0	69
0	68
0	63
0	1
0	3
0	8
3	274
20	279
10	251
0	0
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	16
0	93
0	112
5	124
2	101
0	2
0	3
0	3
0	70
0	2
0	6
1	126
2	0
1	21
0	2
2	0
0	126
0	124
0	14
0	16
0	16
0	3
0	122
0	0
0	1
1	111
0	32
0	0
0	11
56	107
0	1
0	67
0	50
0	78
0	2
0	346
2109	2781
23	2696
0	2632
0	1152
4	910
0	357
0	353
2	0
9	3
0	3
7	29
4	3
1	25
0	0
0	3
0	2
0	0
277	893
0	8
22	883
12	353
2	4
5	4
0	0
125	6
0	439
1	408
0	407
8	407
0	347
0	347
0	462
0	462
0	182
0	0
1	0
0	4
1	4
0	1
30	4
0	2
0	2
27	47
1	97
0	3
0	3
0	7
0	2
0	1
0	26
0	65
0	15
1	1
3	54
0	6
0	11
