UniqueCount	AmbigCount
0	0
0	0
5	169
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
31	38
0	3
0	0
0	1
0	0
0	28
5	0
1	26
1	0
0	3
70	3
2	3
0	61
0	1
0	0
0	0
0	0
8	199
2	86
0	92
0	59
22	18
0	0
0	55
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	5
0	3
2	2
0	0
5	0
0	21
0	9
0	9
0	6
2	2
0	3
0	9
0	2
0	0
0	0
0	1
0	0
0	33
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	1
0	4
6	5
0	3
0	0
0	0
42	6088
254	57477
635	115997
0	0
4	601
35	0
5356	42176
6	3323
0	0
0	1
0	0
32	187
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
2	1
0	1
3	3
0	0
0	6
279	80
1	4
3	7
0	8
16	22
1	7
4	98
0	43
0	3
0	5
0	3
17	17
2	17
29	11
6	10
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	117
60	357
20	306
0	0
0	108
4	2
42	35
2	39
3	3
2	18
7	0
0	13
0	13
0	11
0	0
0	1
0	0
0	0
0	0
2	0
0	2
0	2
0	0
0	0
0	242
0	55
110	243
0	0
1	0
149	1299
0	1299
0	0
0	0
1	66
0	17
0	0
1	2
0	38
9	528
0	19
31	223
2	17
0	221
1	0
34	56
10	121
0	0
0	0
0	83
1	73
0	99
0	111
12	64
0	86
0	81
0	4
0	64
0	41
1	39
0	40
0	13
0	4
1	1
0	3
0	1
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
62	1093
2	806
5	1006
19	278
0	123
5	237
0	116
182	0
0	0
0	0
0	0
0	0
0	0
5	0
10	1179
0	1177
15	1252
3	727
9	605
1	669
10	529
4	22
0	471
3	469
0	58
0	75
0	98
0	35
0	22
0	3
0	4
1	12
1	8
31	7
0	0
2	0
2	7
0	4
0	8
0	8
0	0
0	7
0	0
0	1
3	112
2	107
1	47
0	65
0	0
0	12
0	15
0	0
7	36
0	16
2	7
0	7
0	0
0	0
77	133
1	8
0	0
0	47
2	86
0	188
0	397
0	396
0	264
0	121
0	409
0	59
0	315
0	264
14	204
2	87
0	209
0	384
0	252
0	205
0	244
0	344
0	61
0	26
0	11
0	242
0	31
0	56
