UniqueCount	AmbigCount
0	17
0	0
4	83
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
31	21
0	2
0	1
0	0
0	0
0	10
2	0
0	17
0	0
0	7
68	1
0	1
1	31
0	0
0	0
0	0
0	0
4	91
1	40
0	56
0	27
36	38
0	1
0	12
0	3
0	7
0	8
0	3
4	18
0	0
0	0
0	0
0	0
0	3
0	0
4	2
0	0
6	0
0	14
0	10
0	3
0	9
5	4
0	7
0	10
0	1
0	0
0	1
0	0
0	0
0	16
0	12
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	2
2	3
0	0
0	0
0	0
4	1650
41	14239
26	29548
0	0
0	284
0	0
2748	15921
1	919
0	0
0	0
0	0
32	135
0	1
0	0
0	0
1	10
5	9
0	14
0	14
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	1
5	1
0	0
0	0
0	0
0	0
5	3
0	0
0	0
8	1
0	1
2	0
0	2
0	1
143	32
1	12
2	14
0	16
1	4
0	4
3	45
0	17
0	1
0	10
1	1
1	0
0	4
24	0
3	6
0	0
0	4
0	0
0	0
1	0
13	1
2	0
62	20
0	18
0	2
8	14
0	7
0	115
0	91
1	112
0	93
0	109
0	106
0	102
0	84
0	108
4	97
4	31
0	0
0	10
0	1
0	1
3	328
177	849
18	676
0	0
2	319
7	18
22	18
0	20
0	4
0	3
5	0
1	10
1	8
0	10
0	0
0	2
0	0
0	0
0	0
19	0
5	40
14	38
4	24
3	10
3	164
0	38
269	164
0	0
2	0
160	2117
0	2117
0	0
0	12
2	47
2	14
0	0
3	11
0	35
4	681
1	34
2	15
0	0
0	15
0	0
0	6
3	6
1	0
726	5
2	60
1	57
1	75
5	78
14	51
1	60
0	67
0	2
0	33
3	19
0	18
0	25
0	6
1	0
1	2
0	3
0	1
0	2
1	0
1	0
0	0
0	0
0	0
5	0
2	3
2	1
0	3
0	3
0	1
0	0
0	0
0	0
4	31
19	52
1	14
0	19
0	0
0	0
0	0
56	758
0	598
2	706
5	289
0	214
0	109
0	62
197	1
0	0
0	0
1	0
0	0
0	0
9	0
0	605
0	600
18	641
0	205
18	250
3	193
0	176
0	9
0	148
2	123
0	27
0	24
0	48
0	42
4	41
0	0
0	3
1	13
0	26
8	3
0	0
0	0
0	4
0	0
0	4
0	4
0	0
0	4
0	0
0	0
8	134
17	124
0	72
0	69
0	0
0	7
0	7
0	0
3	19
0	12
6	1
0	1
0	0
0	0
79	96
4	15
2	6
2	35
1	65
0	140
0	256
0	255
0	192
0	111
1	300
0	43
0	208
0	191
16	141
3	71
0	158
0	248
0	185
0	141
0	201
0	201
0	47
0	10
0	11
0	165
0	16
0	28
0	22
0	7
0	19
0	61
0	1
0	2
0	75
2	18
0	20
0	41
0	30
0	29
0	0
0	0
0	17
3	98
2	65
1	44
1	40
0	12
0	22
0	4
0	5
0	4
0	0
0	0
0	0
0	0
3	0
1	30
144	35
1	6
10	0
9	463
16	465
0	319
0	38
0	64
2	14
1	3
1	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	852
274	805
31	803
95	781
13	15
1	31
0	0
4	90
2	113
3	83
7	128
3	168
0	102
0	83
0	128
0	134
0	40
