UniqueCount	AmbigCount
0	19
0	0
3	113
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	27
0	1
0	0
0	1
0	0
0	16
0	0
0	6
0	0
0	1
44	2
1	2
0	25
0	0
0	0
0	0
0	0
2	138
2	32
0	52
0	29
33	39
0	0
0	23
0	4
0	13
0	14
0	3
7	25
0	0
0	1
0	0
0	0
2	6
0	2
1	3
0	1
6	0
0	7
0	2
0	6
0	6
5	3
0	1
0	2
0	1
0	0
0	0
0	0
0	0
0	13
0	15
0	6
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	1
1	7
0	2
0	10
0	0
3	1255
50	11487
12	26347
0	0
1	292
0	1
2644	13966
1	521
0	0
0	0
0	0
23	124
0	3
0	0
0	0
0	8
0	7
0	8
0	9
0	3
0	0
3	0
0	0
0	0
0	0
0	1
0	3
1	3
0	1
0	1
0	0
0	1
1	2
0	0
0	0
1	0
0	0
1	0
0	0
0	2
57	10
0	4
0	6
0	6
0	1
0	1
0	12
0	4
0	2
0	4
0	2
0	0
0	0
10	5
0	10
0	3
0	5
0	0
0	0
0	0
11	0
0	0
81	20
0	18
0	2
35	27
1	12
0	241
1	189
4	239
0	211
2	228
0	226
2	211
0	185
1	215
4	225
15	109
2	0
0	36
4	2
0	8
2	314
179	894
10	775
0	0
1	289
3	8
14	14
3	16
0	1
0	5
6	0
1	31
1	31
0	27
0	1
0	8
0	0
0	0
0	0
21	0
25	175
16	144
2	127
7	49
0	128
2	48
90	128
0	0
1	0
176	1963
0	1964
1	0
0	26
3	54
3	18
0	0
2	22
0	44
13	489
0	20
1	16
0	2
0	16
0	0
1	7
0	10
1	0
538	1
2	60
0	60
0	71
6	77
30	44
3	60
1	61
0	4
0	32
2	28
0	27
0	30
0	8
3	2
0	2
0	5
0	3
0	3
1	0
0	0
0	0
0	0
0	0
4	0
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	0
3	38
23	57
1	18
0	25
0	0
0	0
0	0
30	829
3	644
1	753
5	319
1	259
0	159
0	80
236	3
0	0
0	0
1	0
0	0
0	0
1	0
4	384
0	390
12	402
0	227
8	222
0	188
0	172
0	27
0	143
0	100
1	21
2	18
0	34
0	24
1	26
0	0
4	1
0	3
5	21
8	4
0	0
0	2
0	7
0	5
0	5
0	5
0	0
0	5
0	0
0	0
3	155
6	134
0	87
0	82
0	0
0	7
0	11
2	2
4	31
0	9
1	0
0	3
0	0
0	0
46	146
3	31
0	6
1	84
0	64
0	101
0	191
0	192
0	140
0	82
1	206
0	33
0	165
0	142
12	109
5	52
0	115
0	187
0	141
0	119
0	140
0	163
0	36
0	11
2	6
0	115
0	15
0	24
0	31
0	15
0	18
0	52
0	0
0	6
0	60
0	22
0	26
0	41
0	35
0	34
0	0
0	0
0	15
1	75
0	59
9	50
1	28
0	19
0	11
0	8
0	3
0	4
0	0
0	0
0	0
0	0
0	0
2	37
160	45
0	6
9	0
11	482
20	469
0	337
0	38
0	69
2	21
0	5
2	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	744
110	722
12	718
48	706
5	10
0	13
0	0
6	97
2	136
3	80
12	164
2	195
0	110
0	86
0	170
0	162
0	55
0	109
0	15
0	8
0	2
2	18
0	61
1	4
2	10
0	0
0	6
6	23
6	101
10	104
0	3
0	1
0	96
2	94
0	41
161	474
0	242
6	296
3	9
