UniqueCount	AmbigCount
0	3
0	0
7	166
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	40
0	0
1	3
0	2
0	0
0	20
1	0
6	71
4	0
0	4
108	2
0	2
3	60
1	0
0	0
0	0
0	0
5	242
1	52
2	58
3	37
2	29
0	3
0	33
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
5	3
0	1
8	0
0	9
0	10
0	5
0	12
10	8
0	8
0	10
0	1
0	0
0	0
0	0
0	0
0	88
0	0
0	1
4	1
0	1
0	0
0	0
0	0
0	0
0	3
0	0
4	3
0	3
0	0
0	0
30	5506
229	71549
712	138300
0	0
2	623
74	0
6490	53178
15	3566
0	0
0	0
0	0
61	292
0	1
0	0
0	0
0	3
2	2
0	11
0	11
0	0
0	3
3	3
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	7
0	0
0	0
5	1
0	1
3	3
0	0
0	6
160	49
1	9
12	10
0	12
10	19
1	12
13	78
0	37
0	1
2	8
0	3
12	11
0	7
27	5
11	8
0	0
0	6
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	114
64	367
12	316
0	0
0	89
4	0
45	36
7	41
5	7
3	10
0	0
0	22
1	22
0	21
0	0
0	3
0	4
0	4
0	4
1	0
0	3
3	3
0	2
0	2
1	245
0	69
148	245
0	0
0	0
276	2468
0	2470
0	0
0	1
2	90
1	31
0	1
2	28
0	45
7	834
0	15
58	335
2	16
0	334
3	0
33	73
6	194
0	0
0	0
6	152
0	140
0	173
2	185
17	119
0	153
0	145
0	7
9	93
0	60
0	50
0	51
0	20
2	1
1	4
0	7
0	2
2	2
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
93	1259
4	888
0	1138
17	273
1	130
0	261
0	186
294	0
0	0
0	0
1	0
0	0
0	0
6	0
10	1304
0	1310
29	1395
1	768
12	628
0	764
8	575
3	63
0	484
0	482
0	37
0	75
0	64
0	21
0	19
0	0
0	1
0	10
2	6
30	7
0	0
1	0
0	35
2	30
4	39
0	38
1	2
0	38
0	0
0	3
0	135
4	123
1	78
0	75
0	0
0	16
1	20
0	0
19	21
0	9
6	4
0	0
0	0
0	0
41	108
2	10
1	1
0	32
3	78
1	175
0	355
0	350
0	258
0	157
0	379
3	66
0	295
0	260
19	205
4	109
0	224
0	346
0	254
0	196
0	235
0	279
0	61
0	29
0	22
0	219
0	41
0	64
0	37
2	20
0	24
0	65
2	0
1	5
0	101
0	36
3	22
0	64
0	52
0	52
0	0
0	0
0	16
0	76
3	39
4	25
0	28
0	28
0	14
0	8
0	2
1	9
0	1
0	6
0	6
0	0
2	0
0	28
333	47
0	16
1	0
39	1259
15	1163
0	761
0	122
0	248
6	30
0	22
7	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	935
30	932
0	930
9	906
6	4
0	7
0	0
26	203
5	225
2	147
32	272
5	433
0	270
0	163
0	340
0	371
0	59
1	146
0	17
0	19
0	20
3	19
0	95
15	4
0	12
3	0
0	2
7	42
8	125
7	124
0	4
0	2
1	123
6	100
0	25
306	588
1	327
31	352
45	22
13	258
0	12
0	0
27	19
0	5
0	5
0	5
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	18
0	0
0	9
6	253
336	264
0	10
5	121
7	63
18	438
0	427
0	412
0	412
0	4
4	23
0	16
0	0
0	0
0	0
587	1429
6	1253
0	176
218	20
21	0
0	0
95	0
40	0
0	53
0	59
0	46
0	59
1	54
2	57
0	48
7	1
0	1
0	54
0	1
0	41
0	1
0	0
0	2
0	57
0	42
