UniqueCount	AmbigCount
0	10
0	10
0	291
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	1
0	0
0	2
0	0
0	0
1	9
0	0
0	0
0	0
0	9
0	0
0	0
0	6
0	0
0	0
0	10
0	351
0	204
0	213
0	202
0	14
0	0
0	199
0	89
0	11
0	23
0	28
0	23
0	0
0	0
0	3
0	0
0	1
0	2
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	11
0	14
0	11
0	10
0	0
0	0
0	0
0	0
0	4
0	1
0	1
0	2
0	35
0	40
0	156
3	731
0	35498
103	0
0	4182
0	693
107	2227
0	2481
0	3
0	0
0	0
0	20
0	0
0	0
0	0
0	8
0	8
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	0
0	0
0	2
5	41
0	12
0	12
0	12
0	12
0	12
0	41
0	14
0	20
0	4
0	2
0	0
0	6
1	8
0	74
0	0
0	0
0	3090
0	0
5	0
0	11
0	0
12	4
0	0
0	0
6	8
0	3
0	11
0	10
0	11
0	8
0	11
0	11
0	11
0	8
0	11
0	9
0	5
0	0
0	1
0	0
0	1
0	341
0	916
2	887
0	7
0	420
0	21
0	7
0	3
0	5
0	2
0	1
0	7
0	8
0	7
0	3
0	2
0	0
0	0
0	0
0	0
1	30
0	28
0	30
0	22
0	180
0	149
11	180
0	746
0	5
9	1074
0	1074
0	5
0	38
0	125
0	62
0	29
0	63
0	104
0	46
0	3
0	2
0	5
0	2
0	1
0	3
0	3
0	0
148	10
0	9
0	10
0	9
0	9
0	3
0	9
0	9
0	0
0	9
0	9
0	9
0	9
0	8
0	8
0	8
0	5
0	0
0	0
0	0
0	0
3	0
2	0
1	0
0	3
0	7
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	42
0	28
0	24
0	0
0	0
0	0
0	569
0	535
0	548
0	234
0	224
0	377
0	113
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	128
0	128
0	128
0	121
0	132
0	122
0	126
0	53
0	99
0	91
0	63
0	40
0	42
0	37
0	29
0	11
0	7
0	8
0	11
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	53
0	53
0	38
0	49
0	1
0	9
0	23
0	4
1	14
0	9
0	2
0	2
0	1
0	0
0	100
0	90
0	13
0	95
1	67
0	156
0	254
0	254
0	194
0	125
0	255
0	26
0	255
0	197
0	207
0	106
0	165
0	254
0	205
0	171
0	214
0	254
0	66
0	53
0	52
0	163
0	53
0	103
0	100
0	50
0	96
0	136
0	45
0	86
0	126
0	103
0	98
0	102
0	100
0	100
0	32
0	31
0	71
0	65
0	67
0	58
0	55
0	45
0	30
0	20
0	20
0	17
0	8
0	6
0	10
0	0
0	0
0	17
1	30
0	19
0	0
0	35
0	36
0	26
0	10
0	11
0	8
0	4
0	6
